review_id,place,stars,gt,year,era,trip_date,trip_type,written_date,llm_sentiment,llm_score,llm_emotion,llm_safety,llm_pricing,llm_service,llm_cleanliness,llm_atmosphere,llm_problems,llm_price_perception,llm_recommendation,llm_revisit,llm_keywords
6076,medina,5.0,Positive,2015,Pre-COVID,Oct 2014,,"Written September 29, 2015",Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""World Heritage Site"", ""cultural centre"", ""Koutoubia Mosque"", ""Muslim architecture""]"
6077,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 29, 2015",Positive,4,Joy,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Positive,"[""High_prices""]",Expensive,Yes,Not_mentioned,"[""magic place"", ""overpriced"", ""worth to visit"", ""amazing pictures"", ""Jamma el fna""]"
6078,medina,4.0,Positive,2015,Pre-COVID,Jan 2015,Solo,"Written September 28, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""rambling nature"", ""enjoyable nooks"", ""discovered"", ""views""]"
6079,medina,5.0,Positive,2015,Pre-COVID,Jun 2015,Friends,"Written September 28, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Not_mentioned,[],Fair,Yes,Not_mentioned,"[""worth the visit"", ""guide"", ""history explained"", ""glad we went""]"
6080,medina,5.0,Positive,2015,Pre-COVID,Nov 2014,Couples,"Written September 28, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Getting_lost""]",Not_mentioned,Yes,Not_mentioned,"[""must visit"", ""spices"", ""exquisite"", ""get lost"", ""excellent""]"
6081,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,,"Written September 28, 2015",Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Not_mentioned,"[""High_prices"", ""Scam"", ""Other""]",Expensive,Yes,No,"[""careful eating"", ""pay tips"", ""asked for money"", ""once in a lifetime""]"
6082,medina,4.0,Positive,2015,Pre-COVID,May 2015,Friends,"Written September 28, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""1001 night"", ""special"", ""great experience"", ""shopping"", ""good walk""]"
6083,medina,5.0,Positive,2015,Pre-COVID,Jul 2015,,"Written September 28, 2015",Neutral,3,Neutral,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,"[""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""Riad"", ""bikes"", ""narrow streets"", ""watch out""]"
6084,medina,5.0,Positive,2015,Pre-COVID,Feb 2015,Couples,"Written September 27, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""Excellent"", ""well-planned"", ""pedestrian"", ""walk"", ""enjoy""]"
6085,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Friends,"Written September 27, 2015",Positive,4,Surprise,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,"[""Getting_lost""]",Not_mentioned,Yes,No,"[""must visit"", ""getting lost"", ""friendly locals"", ""amazing architecture"", ""once in a lifetime""]"
6086,medina,5.0,Positive,2015,Pre-COVID,Jan 2015,Friends,"Written September 27, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Getting_lost""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""get lost"", ""everything"", ""shopping mall"", ""hammam"", ""greatest experience""]"
6087,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Solo,"Written September 27, 2015",Positive,4,Joy,Not_mentioned,Positive,Neutral,Not_mentioned,Not_mentioned,"[""High_prices""]",Cheap,Yes,Not_mentioned,"[""haggle"", ""great fun"", ""intimidating"", ""bargains"", ""wicker baskets""]"
6088,medina,5.0,Positive,2015,Pre-COVID,Aug 2015,Couples,"Written September 26, 2015",Neutral,3,Frustration,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding"", ""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""flavor"", ""charm"", ""color"", ""hussle-bussel"", ""crowded"", ""lack of sidewalks""]"
6089,medina,4.0,Positive,2015,Pre-COVID,Jul 2015,,"Written September 26, 2015",Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Not_mentioned,"[""Scam"", ""Navigation_difficulty""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""bargaining"", ""negotiate"", ""scam"", ""lead astray"", ""getting lost""]"
6090,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 25, 2015",Neutral,3,Surprise,Not_mentioned,Negative,Negative,Not_mentioned,Positive,"[""High_prices"", ""Aggressive_vendors""]",Expensive,Yes,Not_mentioned,"[""eye opener"", ""food stalls"", ""bartered"", ""henna tattoos"", ""horse carriage""]"
6091,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 25, 2015",Positive,4,Joy,Not_mentioned,Positive,Negative,Not_mentioned,Positive,"[""Aggressive_vendors""]",Cheap,Yes,Not_mentioned,"[""experience"", ""sights"", ""smells"", ""cheap"", ""henna ladies""]"
6092,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 24, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding""]",Not_mentioned,Yes,Not_mentioned,"[""loved"", ""hustle and bustle"", ""aroma"", ""ambiance"", ""crowds""]"
6093,medina,3.0,Neutral,2015,Pre-COVID,Sep 2015,Couples,"Written September 24, 2015",Negative,2,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Other""]",Not_mentioned,No,Not_mentioned,"[""mixed feelings"", ""annoying"", ""rude"", ""fascinating"", ""repulsive""]"
6094,medina,5.0,Positive,2015,Pre-COVID,Aug 2015,,"Written September 23, 2015",Neutral,3,Neutral,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"[""High_prices"", ""Scam""]",Expensive,Not_mentioned,Not_mentioned,"[""good experience"", ""fake items"", ""high prices"", ""haggling"", ""vendors""]"
6095,medina,5.0,Positive,2015,Pre-COVID,Apr 2015,,"Written September 23, 2015",Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Getting_lost""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""old city"", ""maze"", ""lost"", ""bustling"", ""Moroccan market""]"
6096,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 23, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""must go"", ""busy"", ""characters"", ""snake charmers"", ""belly dancers""]"
6097,medina,3.0,Neutral,2015,Pre-COVID,Sep 2015,,"Written September 22, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""good market"", ""historical"", ""dynamic"", ""unique"", ""weather""]"
6098,medina,5.0,Positive,2015,Pre-COVID,Aug 2015,,"Written September 22, 2015",Positive,4,Trust,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""guided tour"", ""English speaking"", ""history"", ""souks"", ""Medina""]"
6099,medina,5.0,Positive,2015,Pre-COVID,Apr 2015,Friends,"Written September 22, 2015",Positive,4,Neutral,Not_mentioned,Neutral,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""must"", ""typical stuff"", ""narrow streets"", ""sellers"", ""negotiated""]"
6100,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Friends,"Written September 21, 2015",Positive,4,Joy,Not_mentioned,Neutral,Neutral,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""beautiful"", ""big"", ""things sold"", ""sellers"", ""negotiated""]"
6101,medina,4.0,Positive,2015,Pre-COVID,Oct 2014,,"Written September 21, 2015",Neutral,3,Neutral,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Negative,"[""Overcrowding"", ""Navigation_difficulty""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""special"", ""overwhelmed"", ""claustrophobic"", ""navigation"", ""guided walk""]"
6102,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,,"Written September 21, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""must visit"", ""love"", ""get lost"", ""maze"", ""unforgettable""]"
6103,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 21, 2015",Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Scam"", ""High_prices"", ""Navigation_difficulty""]",Expensive,No,Not_mentioned,"[""contradictory"", ""robbed"", ""high price"", ""scam"", ""lost"", ""beware""]"
6104,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Friends,"Written September 21, 2015",Neutral,3,Neutral,Positive,Neutral,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors"", ""Scam""]",Not_mentioned,Yes,Not_mentioned,"[""friendly"", ""pressured"", ""haggling"", ""forceful"", ""tattoo ladies""]"
6105,medina,5.0,Positive,2015,Pre-COVID,Dec 2014,,"Written September 20, 2015",Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Not_mentioned,Not_mentioned,"[""nice"", ""history"", ""market"", ""cheap"", ""orange juice""]"
6106,medina,3.0,Neutral,2015,Pre-COVID,Sep 2015,Friends,"Written September 18, 2015",Negative,2,Frustration,Not_mentioned,Not_mentioned,Negative,Negative,Negative,"[""Poor_condition"", ""Navigation_difficulty""]",Not_mentioned,No,No,"[""run down"", ""no information"", ""guess work"", ""amazing ceilings""]"
6107,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Friends,"Written September 18, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""Medina"", ""Orient"", ""century old buildings"", ""palaces""]"
6108,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Friends,"Written September 18, 2015",Neutral,3,Neutral,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Neutral,"[""High_prices""]",Expensive,Yes,Not_mentioned,"[""bargain"", ""merchants"", ""tour guide"", ""wander""]"
6109,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 17, 2015",Neutral,3,Neutral,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors"", ""Navigation_difficulty"", ""High_prices""]",Expensive,Yes,Not_mentioned,"[""barter"", ""hustled"", ""great experience"", ""culture""]"
6110,medina,5.0,Positive,2015,Pre-COVID,Feb 2015,,"Written September 16, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""amazing country"", ""Marrakesh"", ""atmosphere"", ""history"", ""sights""]"
6111,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Solo,"Written September 16, 2015",Positive,4,Joy,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""maps.me app"", ""exploring"", ""medina"", ""labyrinth"", ""mystery""]"
6112,medina,5.0,Positive,2015,Pre-COVID,Jun 2015,Friends,"Written September 15, 2015",Mixed,3,Neutral,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"[""Navigation_difficulty"", ""Aggressive_vendors"", ""Overcrowding""]",Not_mentioned,Yes,Not_mentioned,"[""chaos"", ""alley ways"", ""challenge"", ""fee"", ""great experience""]"
6113,medina,4.0,Positive,2015,Pre-COVID,Oct 2014,Couples,"Written September 15, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""colorful"", ""busy"", ""local shops"", ""get lost"", ""pleasant""]"
6114,medina,4.0,Positive,2015,Pre-COVID,Aug 2015,Couples,"Written September 14, 2015",Positive,4,Surprise,Not_mentioned,Negative,Neutral,Negative,Positive,"[""Navigation_difficulty"", ""High_prices""]",Expensive,Yes,Not_mentioned,"[""must-see"", ""maze-like streets"", ""snake charmers"", ""pay for photos""]"
6115,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Friends,"Written September 14, 2015",Mixed,3,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Positive,"[""High_prices"", ""Scam""]",Expensive,Yes,Not_mentioned,"[""beautiful"", ""pricey"", ""extortionate prices"", ""tourists"", ""culture""]"
6116,medina,5.0,Positive,2015,Pre-COVID,Nov 2014,,"Written September 14, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Yes,"[""fascinating"", ""lively atmosphere"", ""different to see"", ""wandered"", ""feel of the place""]"
6117,medina,3.0,Neutral,2015,Pre-COVID,Aug 2015,Couples,"Written September 14, 2015",Negative,2,Disgust,Negative,Not_mentioned,Not_mentioned,Negative,Negative,"[""Overcrowding"", ""Bad_smell"", ""Navigation_difficulty""]",Not_mentioned,No,No,"[""crowds"", ""noise"", ""smells"", ""not clean"", ""motorcyclists""]"
6118,medina,4.0,Positive,2015,Pre-COVID,Aug 2015,Couples,"Written September 14, 2015",Mixed,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Overcrowding""]",Not_mentioned,Yes,Not_mentioned,"[""busy"", ""overwhelming"", ""authentic experience"", ""motorbikes"", ""donkeys""]"
6119,medina,4.0,Positive,2015,Pre-COVID,Aug 2015,,"Written September 13, 2015",Mixed,3,Neutral,Not_mentioned,Positive,Positive,Not_mentioned,Neutral,"[""Navigation_difficulty"", ""Overcrowding""]",Cheap,Yes,Not_mentioned,"[""busy"", ""get lost"", ""hotel guide"", ""bartering"", ""bargain""]"
6120,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,,"Written September 12, 2015",Mixed,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Aggressive_vendors"", ""Scam""]",Not_mentioned,Yes,Not_mentioned,"[""exotic charm"", ""architecture"", ""lying guides"", ""pushy sellers"", ""short stay""]"
6121,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,Friends,"Written September 12, 2015",Neutral,3,Other,Neutral,Not_mentioned,Negative,Not_mentioned,Positive,"[""Scam"", ""Navigation_difficulty""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""beautiful streets"", ""directions"", ""street food"", ""delicious""]"
6122,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 12, 2015",Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""atmosphere"", ""early"", ""shopping""]"
6123,medina,3.0,Neutral,2015,Pre-COVID,Sep 2015,Couples,"Written September 11, 2015",Negative,1,Frustration,Negative,Not_mentioned,Negative,Negative,Negative,"[""Aggressive_vendors"", ""Bad_smell"", ""Scam""]",Not_mentioned,No,No,"[""pestered"", ""pungent smell"", ""snake charmers"", ""gauntlet""]"
6124,medina,3.0,Neutral,2015,Pre-COVID,Sep 2015,Couples,"Written September 9, 2015",Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""market"", ""shopping"", ""eating"", ""architecture""]"
6125,medina,5.0,Positive,2015,Pre-COVID,Oct 2014,,"Written September 9, 2015",Positive,4,Surprise,Not_mentioned,Not_mentioned,Not_mentioned,Positive,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""brasswork"", ""lemon seeds"", ""unique detail"", ""cleanliness""]"
6126,medina,4.0,Positive,2015,Pre-COVID,Jul 2015,Friends,"Written September 9, 2015",Positive,5,Joy,Neutral,Not_mentioned,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Yes,"[""see and buy"", ""get lost"", ""atmosphere"", ""culture"", ""wander""]"
6127,medina,5.0,Positive,2015,Pre-COVID,May 2015,Couples,"Written September 9, 2015",Positive,5,Joy,Positive,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful alleys"", ""hidden treasures"", ""relaxed wandering"", ""no hassling"", ""amazing""]"
6128,medina,4.0,Positive,2015,Pre-COVID,Aug 2015,,"Written September 8, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""culture"", ""unique"", ""details"", ""past""]"
6129,medina,5.0,Positive,2015,Pre-COVID,Jan 2015,Friends,"Written September 8, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""history"", ""magnificent"", ""stunning"", ""must visit""]"
6130,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 8, 2015",Positive,4,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Neutral,"[""Overcrowding"", ""Poor_condition"", ""Poor_cleanliness""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""handmade goods"", ""skills"", ""hot"", ""uneven ground"", ""dirty""]"
6131,medina,5.0,Positive,2015,Pre-COVID,Sep 2015,,"Written September 8, 2015",Positive,5,Joy,Not_mentioned,Positive,Positive,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""excellent tour"", ""good guide"", ""authentic shops"", ""shopping"", ""history""]"
6132,medina,5.0,Positive,2015,Pre-COVID,Aug 2015,,"Written September 7, 2015",Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Overcrowding"", ""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""must visit"", ""busy"", ""noisy"", ""children"", ""cooler""]"
6133,medina,4.0,Positive,2015,Pre-COVID,Aug 2015,Couples,"Written September 7, 2015",Neutral,3,Caution,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Navigation_difficulty"", ""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""old city"", ""merchants"", ""motorbikes"", ""get lost"", ""narrow lanes""]"
6134,medina,5.0,Positive,2015,Pre-COVID,Aug 2015,Friends,"Written September 6, 2015",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""old town"", ""locals"", ""local food"", ""garments"", ""worth it""]"
6135,medina,4.0,Positive,2015,Pre-COVID,Jun 2015,Friends,"Written September 5, 2015",Positive,4,Relief,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,"[""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""tour guide"", ""get lost"", ""shops"", ""cultural heritage"", ""interesting""]"
6136,medina,4.0,Positive,2015,Pre-COVID,Aug 2015,Friends,"Written September 5, 2015",Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Navigation_difficulty"", ""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""beautiful"", ""navigation difficulty"", ""aggressive vendors"", ""shops""]"
6137,medina,4.0,Positive,2015,Pre-COVID,Sep 2015,Couples,"Written September 5, 2015",Positive,4,Trust,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""exploring"", ""get lost"", ""main square""]"
6138,medina,5.0,Positive,2015,Pre-COVID,Aug 2015,Couples,"Written September 5, 2015",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""great place"", ""cultural"", ""shopping"", ""smell""]"
6139,medina,5.0,Positive,2015,Pre-COVID,Aug 2015,,"Written September 3, 2015",Positive,5,Joy,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""haggle"", ""bargains"", ""night"", ""fantastic""]"
6140,medina,3.0,Neutral,2015,Pre-COVID,Apr 2015,,"Written September 2, 2015",Negative,2,Disgust,Not_mentioned,Not_mentioned,Negative,Negative,Negative,"[""Poor_cleanliness"", ""Poor_condition""]",Not_mentioned,No,No,"[""maintenance"", ""trash"", ""history"", ""devalues""]"
6141,medina,1.0,Negative,2015,Pre-COVID,Aug 2015,Couples,"Written September 2, 2015",Negative,1,Anger,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Scam"", ""Safety"", ""Aggressive_vendors""]",Not_mentioned,No,No,"[""robbed"", ""misogynistic"", ""appalling behavior"", ""unsafe""]"
6142,medina,4.0,Positive,2015,Pre-COVID,Sep 2014,,"Written August 31, 2015",Negative,2,Frustration,Not_mentioned,Not_mentioned,Negative,Neutral,Neutral,"[""Navigation_difficulty"", ""Aggressive_vendors""]",Not_mentioned,No,No,"[""labyrinth"", ""navigation"", ""enchanting"", ""aggressive solicitation""]"
6143,medina,3.0,Neutral,2015,Pre-COVID,Aug 2015,Solo,"Written August 31, 2015",Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Safety""]",Not_mentioned,No,No,"[""women alone"", ""intrusive"", ""aggressive vendors"", ""tedious""]"
6144,medina,2.0,Negative,2015,Pre-COVID,Feb 2015,,"Written August 31, 2015",Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Navigation_difficulty"", ""Safety"", ""Other""]",Not_mentioned,No,No,"[""labyrinth"", ""navigation"", ""unfriendly"", ""safety concerns"", ""restaurants""]"
6145,medina,4.0,Positive,2015,Pre-COVID,Aug 2015,,"Written August 28, 2015",Positive,4,Trust,Neutral,Positive,Positive,Neutral,Positive,[],Cheap,Yes,Not_mentioned,"[""cleaner"", ""shops"", ""negotiation"", ""friendly shopkeepers"", ""English speaking""]"
